user,movie
2781,1945
2781,1254
2781,1214
2781,1248
148,1954
148,480
148,3793
148,2006
2781,1213
2781,318
2781,1250
2781,1267
2781,1228
2781,741
148,2949
148,1610
148,2000
148,2527
148,3404
148,1200
148,2529
2781,1233
2781,1694
2781,608
2781,1204
2781,1252
2781,50
148,377
148,1222
148,2194
148,2662
148,1210
148,1201
2781,3307
2781,1221
2781,3469
2781,923
148,1197
148,1036
148,3062
148,1275
148,1304
148,3654
2781,593
148,1240
148,3703
148,589
148,457
148,110
148,2571
2781,858
2781,527
2781,2682
148,1233
148,2028
148,1196
148,1387
2781,3508
2781,1085
148,260
148,858
148,2944
148,2366
148,1198
2781,3111
195,3744
148,3755
148,3534
148,3555
148,648
148,3578
148,3753
148,3624
148,1291
148,1221
148,2661
148,2640
148,3678
195,3328
195,3706
195,2761
372,2167
897,1911
372,558
897,2369
372,2412
897,3751
897,3203
372,3257
372,2549
372,160
372,3113
372,653
372,1562
897,2355
372,2881
372,2701
372,1552
372,153
372,2126
372,3000
372,1597
372,368
372,1792
372,1408
372,376
372,3082
372,736
372,1608
372,377
372,292
372,2490
372,2808
372,2353
372,733
372,1722
372,2006
372,1801
372,2028
372,1610
195,551
498,3555
498,3751
149,3300
149,1711
149,42
149,434
149,2126
1426,3484
149,493
149,1061
149,2912
149,1589
149,293
149,1466
149,1785
1426,3723
1426,3360
1426,1246
1426,2194
1426,1271
1426,3071
1426,3125
1426,1302
1426,628
1426,1674
1426,1961
1426,3471
1426,1186
149,2580
149,1213
149,290
149,117
149,164
1426,3098
1448,700
1426,1293
1426,2501
1426,1242
1426,1225
1426,2019
1448,1266
1426,318
149,1438
149,780
149,2763
149,165
149,95
149,2278
149,353
149,3107
149,3020
149,2628
149,198
149,2617
149,2273
149,2167
149,9
149,1377
149,1573
149,21
149,2427
149,1527
1426,933
149,733
149,474
149,2058
149,480
149,1047
149,3256
149,110
149,1788
149,2028
149,3418
149,2571
149,1610
1448,1998
149,1653
1448,2016
1448,2051
1448,2091
1448,1011
149,367
1448,2523
1448,2530
1448,3590
1448,3672
1448,1327
149,1611
149,1914
149,555
1448,3430
1448,1007
1448,1030
1448,2014
1448,1341
1448,1009
149,272
149,3100
149,2812
149,357
149,161
1448,2877
1448,1194
1448,2532
1448,1380
1448,3812
1448,1331
1448,1031
1448,3506
149,132
1448,2109
1448,3040
1448,2779
149,2542
149,1729
149,2155
149,535
149,45
149,6
149,1923
149,1810
149,1580
149,2621
1448,3099
149,380
149,2231
149,29
149,194
149,1513
1448,1073
1448,2137
149,3255
1448,2116
1448,3396
1448,2866
149,852
1448,3671
1448,3363
149,2353
149,2391
149,2395
149,1370
149,515
1448,3421
1448,2303
149,3267
149,2282
149,377
149,1721
149,1396
149,1722
149,1682
149,342
1448,1214
1448,1080
1448,1294
149,2359
149,2883
149,235
1448,1206
1448,1136
1448,260
149,1249
149,3163
149,549
149,471
149,1673
149,39
149,334
149,2916
149,47
149,1641
149,3429
149,223
149,3147
149,300
149,249
149,2289
149,1265
149,3253
149,36
149,2236
149,2268
149,2329
149,1912
149,25
149,319
149,1411
149,509
149,3108
149,2959
149,1516
149,3007
149,3006
149,1171
149,562
149,232
149,787
149,2762
149,2291
149,1095
149,529
149,1537
149,475
149,2997
149,1358
149,2599
149,308
149,2324
149,1277
149,1179
149,589
149,1089
149,3246
149,307
149,2677
149,326
149,247
149,30
149,608
149,1617
149,2858
149,593
149,2692
149,1233
149,50
149,1041
149,296
149,3477
149,3513
149,3718
149,648
149,3481
149,3755
149,3555
149,3578
149,3753
149,3793
149,3903
149,260
149,457
149,3524
149,1982
149,3101
149,2890
2106,2693
1448,1010
163,1862
163,2107
163,2548
163,2338
163,2974
163,2389
163,2113
163,2327
163,3709
163,842
163,2514
163,891
163,2516
163,2315
163,1993
163,1623
163,1973
163,1771
163,2560
163,742
163,2719
163,2898
163,1992
163,332
163,3662
163,1644
163,724
163,196
163,2995
163,879
163,532
163,382
163,1690
163,273
163,2004
163,2328
163,2428
163,1717
163,2279
163,2606
163,1342
163,2976
163,188
163,2120
163,2026
163,2710
163,328
163,366
163,407
163,253
163,799
163,330
163,1407
163,1645
163,1632
163,2292
163,64
163,3004
163,276
163,122
163,2805
163,179
163,697
163,1475
163,2154
163,1100
163,3
163,378
163,1468
163,1453
163,788
163,1409
163,1593
163,239
163,2297
163,2558
163,81
163,2978
163,2597
163,1902
163,1541
163,48
163,236
163,2724
163,1835
163,2485
163,2581
163,266
163,252
163,195
163,1888
163,1498
163,1895
163,1629
163,7
163,140
163,1457
163,1597
163,1821
163,802
163,1441
163,1722
163,3269
163,1569
163,105
163,2496
163,587
163,1735
163,1721
163,597
163,543
163,605
163,2572
163,708
163,3261
163,852
163,361
163,3081
163,555
163,539
163,2424
163,215
163,1680
163,440
163,2502
163,2108
163,357
163,1639
163,356
163,1777
2860,3686
2860,543
163,151
163,1183
2860,3101
2860,2176
2860,3546
2860,906
163,39
2860,2202
2860,3505
2860,2160
2860,1264
2860,2203
2860,1212
2860,928
2860,1035
2860,914
2860,918
2860,919
2860,2333
1448,2434
1599,3793
150,2160
150,1219
166,2478
150,3481
150,3755
150,1914
150,1673
150,531
150,279
150,3105
150,1183
150,1271
150,538
150,3386
150,480
150,2321
150,171
150,235
150,1678
150,1682
150,778
150,3108
150,628
150,345
150,150
150,1639
150,342
150,1393
150,2108
150,1923
150,2384
150,2890
150,1641
150,446
150,25
150,457
150,441
150,3499
150,1449
150,595
150,1358
150,1885
150,337
150,1095
150,1265
150,1192
150,2291
150,2357
166,1030
150,3163
150,1554
150,162
150,1094
166,2366
150,34
150,318
150,3260
166,2090
166,2137
150,994
150,759
150,2966
150,593
166,3673
150,1280
150,296
150,1188
166,609
166,3674
150,527
150,1617
150,608
166,1713
166,1367
166,3399
166,1021
150,2701
150,2987
166,2846
166,2139
166,1032
150,2763
166,2018
150,2700
150,3176
150,2396
150,3081
150,2395
150,2762
150,314
150,1513
150,2686
150,299
150,24
150,2013
150,1959
150,3325
166,473
150,2723
150,2734
166,88
150,3160
166,19
150,2690
150,3510
150,3578
150,2333
150,233
150,2712
150,2959
166,153
166,818
150,3408
150,2369
166,370
150,223
150,2355
150,2908
150,2997
150,2710
166,3392
166,3388
166,2794
166,203
150,2683
166,586
150,3004
166,2375
166,2014
150,2706
150,2858
166,1091
166,500
166,2796
166,3243
166,3450
166,2141
166,2072
150,3911
150,1210
150,663
166,344
150,1694
150,2023
150,1635
166,1377
166,2706
166,3712
166,2134
166,2301
166,663
166,785
166,3398
166,3809
166,1569
166,231
166,2622
166,141
166,104
166,2423
166,1297
166,585
166,1285
166,2918
166,1257
166,2791
166,324
166,1923
166,1192
166,1649
166,193
166,1529
166,984
166,2504
166,1416
166,372
166,2165
166,1051
166,2337
166,3478
166,948
166,1611
166,3480
166,1613
166,2702
166,805
166,3591
166,2420
166,1619
166,831
166,30
166,522
166,2427
166,1268
166,299
166,574
166,1784
166,2114
166,538
166,766
166,269
166,454
166,302
166,3071
166,3668
166,2712
166,2329
166,1885
166,175
166,3186
166,3526
166,300
166,2731
166,1682
166,1594
166,535
166,150
166,1298
166,1961
166,337
166,2890
166,3271
166,3160
166,1103
166,778
166,1673
166,1635
166,2313
166,2289
166,926
166,1213
166,2324
166,1225
166,1193
166,923
166,1208
166,1237
166,3489
166,2368
166,2717
166,1991
166,724
166,2517
166,2004
166,2513
166,3264
166,2746
166,3917
166,2003
166,1350
166,1997
166,2716
166,3499
166,1345
166,1258
166,517
166,3262
166,2752
166,1464
166,2413
166,2026
166,1515
166,3273
166,2263
166,3015
166,3249
166,3535
166,170
166,2803
166,2181
166,18
166,1092
166,1892
166,3176
166,3555
166,2176
166,2551
166,474
166,1343
166,2160
166,1994
166,3546
166,2202
166,3660
166,2450
166,2456
166,2053
166,3758
166,2012
166,788
166,2407
166,3033
166,2311
166,2011
166,2046
166,2346
166,3700
166,1909
166,1584
166,1921
166,2662
166,750
166,427
166,202
166,2629
166,3
166,2468
166,48
166,597
166,3259
166,2597
166,1339
166,3614
166,3081
3312,3859
166,2145
166,461
166,3261
166,708
166,1777
166,356
166,509
166,377
166,587
166,1721
166,764
166,1059
166,357
166,902
166,3044
166,1554
166,39
166,2020
166,1046
166,2291
166,265
166,1247
166,2248
166,922
166,3705
166,160
166,3401
166,2950
166,849
166,3672
166,1015
166,1779
166,2054
166,2470
166,2617
166,1127
166,2640
166,3412
166,2987
453,1265
453,1947
453,953
453,457
453,1240
453,1282
151,2041
151,2147
151,223
453,1147
453,1104
151,2908
151,3005
151,2976
151,2997
151,2710
151,2683
151,3179
151,2858
151,2572
151,3534
151,2642
151,2450
151,1375
151,610
151,2407
151,3698
151,2117
151,2011
166,2153
151,2140
151,1129
151,3527
151,1374
151,1127
151,2455
151,1097
151,3704
151,2985
166,1544
151,2968
151,1199
151,1210
151,1196
151,541
151,3703
151,1200
151,1240
1806,3528
1806,168
1806,2699
1806,2002
1806,1552
1806,3450
1806,204
1806,252
1806,786
1806,329
1806,2083
1806,2273
1806,253
1806,517
1806,362
1806,580
1806,1015
1806,317
1806,468
166,2367
166,1438
166,459
1806,2384
1806,1479
1806,216
1806,344
1806,1713
1806,292
166,736
166,3020
166,1876
1806,648
1806,1619
1806,802
1806,637
1806,2431
1806,1645
1806,3247
1806,2012
1806,442
1806,448
166,1320
166,1917
166,1608
166,1690
166,648
166,3623
166,3697
151,3793
1806,1801
1806,1370
1806,231
1806,1527
1806,339
1806,1441
1806,1616
1806,3809
166,288
166,3755
166,316
166,353
166,780
166,2405
166,733
151,172
151,2672
166,3107
166,2723
166,2406
151,327
151,849
1806,2393
166,1370
151,185
151,173
1806,368
166,3441
1806,1500
1806,1747
166,2414
151,3156
151,338
151,379
151,2986
151,3802
166,3740
166,2194
166,2115
1806,552
1806,1476
1806,2094
1806,1372
1806,2916
1806,553
166,3267
166,3578
166,2529
166,1387
166,457
1806,1653
1806,1855
1806,587
1806,377
1806,2058
166,1291
1806,1429
1806,349
1806,380
1806,21
1806,780
1806,1678
1806,1517
1806,500
1806,1907
1806,539
1806,2321
1806,163
1806,2125
1806,2294
1806,300
1806,1721
1806,39
1806,595
151,1831
151,1391
1806,104
1806,356
1806,480
1806,337
1806,2268
1806,590
151,748
151,1779
151,24
151,1320
1806,1784
1806,1704
1806,1411
1806,2501
1806,2324
1806,671
1806,3452
1806,3515
151,671
151,788
151,1876
151,1676
151,780
151,1748
151,1580
151,1653
151,480
151,1584
151,1527
151,29
151,589
151,1175
151,1306
151,2571
151,32
151,3688
151,3584
151,1291
151,2953
151,1270
151,2718
151,3948
151,1100
151,2628
169,5
1186,3024
1186,2789
1186,2459
1186,1345
1186,1327
1186,1991
1186,2451
1186,3021
1186,2121
1186,2163
1186,610
1186,2517
1186,2003
1186,3939
1186,3837
1186,3016
1186,12
1186,196
1186,2338
1186,842
1186,1336
1186,273
1186,1644
1186,2328
1186,1168
1186,1690
1186,879
1186,177
1186,2710
1186,1717
1186,2279
1186,3264
1186,1355
1186,1320
1186,1339
1186,3839
1186,253
1186,3624
1186,3409
1186,3747
1186,3481
1186,2527
1186,1580
1186,2533
1186,1129
1186,2455
1186,1965
1186,1909
1186,2011
1186,1748
1186,3576
1186,2666
1186,1210
1186,3703
1186,541
1186,3153
1186,2021
1186,2797
1186,2872
1186,1073
1186,3785
1109,3896
2105,2040
2105,2409
2105,1011
2105,1371
4294,3821
2105,1380
2105,3812
2105,3702
2105,1278
2105,1345
2105,1997
2105,1263
2105,2439
2105,3911
309,3421
306,3898
306,3893
306,3916
5872,3745
5872,2792
5872,266
5872,3578
5872,524
5872,3793
5872,2791
5872,111
5872,2889
5872,2966
5872,3189
3428,1732
3428,3536
387,3932
387,2716
387,1333
387,1219
387,2648
157,185
157,1306
157,2532
387,1702
387,2021
387,3489
157,2288
157,3527
157,1199
387,2193
387,2628
387,3479
387,2
387,1073
387,2968
387,2872
387,367
387,2797
387,260
387,2174
387,2100
157,2067
387,2390
387,1569
387,539
387,468
387,11
387,597
387,3426
387,852
387,3108
387,151
387,2006
387,2291
387,1393
387,1408
387,17
387,497
387,1188
387,1094
387,357
387,2396
2478,2804
1383,215
2120,70
2120,1665
2120,2683
2120,2694
2120,333
2120,2723
2120,3869
2120,784
2120,216
2120,2539
2120,3450
2120,785
1164,1186
1164,2575
1164,1095
1164,3418
2120,2124
2120,543
2120,1020
1164,1096
1164,1961
2120,104
2120,231
2120,1732
1164,3271
1164,300
1164,3330
1164,2329
1164,3260
1164,2966
1164,3100
2120,1777
2120,1883
1164,3783
1164,2289
2120,2879
1164,211
1164,1962
1164,971
1164,953
1164,307
1164,1412
1164,36
1164,2501
1164,1185
1164,296
1164,247
1164,1203
1164,3362
1164,1413
1164,1225
2120,1517
1164,527
1164,923
1164,1116
1164,858
1164,2427
2120,223
1164,3949
846,3150
1284,3534
1284,1191
1284,2494
1284,206
1284,3281
1284,3653
3200,3948
1284,2064
1284,1050
1284,2693
1284,162
1284,3717
1284,3821
1284,3646
1284,3326
1284,3299
1284,3177
1284,3536
1284,3565
1284,804
1284,144
242,2018
242,595
152,1500
152,663
152,1278
152,2599
152,2791
152,1259
152,1197
152,1276
242,3528
152,223
152,1
152,1136
152,1884
152,2396
152,2716
152,3114
152,180
152,2804
152,3255
5539,1250
242,3173
152,1968
152,1753
5539,266
242,2639
152,1721
152,10
242,1693
152,2279
5539,480
152,839
5539,2160
242,724
242,3270
242,2313
242,1246
242,3526
242,3222
242,440
242,1059
242,2195
242,272
242,3071
242,1704
242,1193
242,2959
242,1299
242,1207
242,3271
242,3814
242,1963
242,1078
242,3160
242,261
5675,2596
242,3176
392,3087
392,2572
392,1088
392,1380
392,1947
392,595
392,900
392,919
392,1288
392,2478
392,303
392,590
392,3671
392,553
392,1266
392,599
392,3030
392,951
2116,3483
153,3617
153,2706
153,3484
153,2572
153,2858
1448,3041
1448,1996
153,3660
153,1005
153,3253
153,325
1448,2119
153,3173
1448,3391
1448,1326
1448,3843
1448,2878
1448,1381
1448,2786
1448,3766
1448,2380
1448,2450
1448,3690
1448,2456
1448,1995
153,673
1448,3331
1448,2950
1448,3689
1448,1971
1448,3716
1448,3392
1448,3715
1448,2473
1448,2147
1448,2945
1448,3577
1448,2733
1448,1983
1448,2408
1448,3017
1448,2668
1448,3388
1448,2846
1448,2815
1448,2088
1448,1991
1448,2372
1448,2378
208,1394
1448,3385
1448,3206
1448,2264
1448,2413
1448,2054
208,2324
208,1136
208,1148
208,1921
154,951
154,2948
154,1248
154,1250
154,1249
154,2791
154,1282
208,541
208,736
154,2580
154,2333
154,2688
154,3175
154,3578
154,2716
208,648
208,380
154,2712
154,3159
154,2959
154,2428
208,590
208,1580
208,480
154,2336
154,2599
154,2759
154,3543
154,2369
154,1093
154,2433
154,3203
154,3751
154,2771
154,2770
154,2355
154,3298
154,2997
154,2710
154,3285
154,2683
154,2707
154,2858
154,1127
154,2826
154,3754
1448,2255
1448,2072
1448,3389
1448,2517
1448,2792
1448,2639
1448,2787
1448,3688
1448,1091
1448,3497
1448,3525
1448,2735
1448,2752
1448,2416
1448,2472
1448,2513
1448,3014
1448,3394
1448,3846
1448,2143
1448,1088
1448,3619
1448,2257
1448,2418
1448,1587
1448,2470
1448,2405
1448,2375
1448,2146
154,2653
154,858
154,1196
154,2334
154,1912
2362,3786
2362,3538
2362,3302
2063,3617
2106,295
1448,2241
1448,2005
1448,3529
1448,2133
1448,2796
1448,3740
1448,2240
1448,3524
1448,2069
1448,3501
1448,2134
1448,3087
1448,2011
1448,2371
1448,2400
1448,2247
1448,2262
1448,2474
1448,2751
1448,3491
1448,3608
1448,3397
1448,3770
1448,2518
1448,1967
1448,2985
1448,2111
1448,2407
1448,2100
1448,2161
1448,1286
1448,2104
1448,2457
1448,1081
1448,2852
1448,3308
1448,2795
1448,3071
1448,3699
1448,3552
1448,3111
1448,2463
1448,2174
1448,2144
1448,1663
1448,3398
1448,2915
1448,3039
1448,2797
1448,3586
1448,1960
1448,1257
1448,1285
1448,3210
1448,1246
1448,2791
225,392
225,2291
225,1845
225,1639
225,551
225,3078
225,357
225,1183
155,3742
1448,1259
1448,2070
1448,3543
1448,2918
1448,1288
225,272
225,1357
225,3499
155,924
225,1678
225,1034
225,345
225,2442
225,222
3462,3578
155,1247
155,2067
225,300
225,58
225,2883
225,483
225,1610
155,110
225,364
225,474
225,988
225,1897
3462,3671
225,215
225,1050
225,97
225,523
225,342
155,3471
1448,3361
155,1704
155,296
225,3662
225,1
225,110
225,32
225,1119
225,3260
225,3246
225,831
225,3100
225,457
225,1392
155,1208
225,3466
225,589
155,2728
155,1227
1448,1270
1448,1079
225,2693
225,2330
155,2028
1448,1307
1448,3072
1448,1302
1448,1197
1448,3360
225,3562
155,1221
155,3415
1448,1199
1448,2348
1448,1228
225,3324
155,593
225,3452
1448,3068
1448,2248
1448,1394
1448,1299
155,3470
225,3751
225,3010
155,2383
155,19
155,1474
155,3884
155,2381
155,2380
155,2953
155,4
155,432
155,1581
155,3248
155,2829
155,2252
155,420
155,2379
155,3821
155,2574
155,355
155,784
155,520
155,256
155,2471
155,2717
1448,3535
155,5
155,1405
155,370
155,2735
155,2136
155,231
155,3500
155,3525
155,637
155,2054
155,1457
155,586
155,236
155,2683
155,2539
155,410
155,3450
155,2134
155,3263
155,2622
1448,3301
155,587
155,1380
1448,3861
155,2424
155,552
155,1485
155,934
624,2231
155,2496
155,2407
155,367
155,2301
155,1081
155,2124
155,3157
624,1365
155,141
155,3618
155,2470
155,3175
155,1580
155,2245
155,3868
155,1883
155,1784
155,2324
155,21
155,1265
155,2396
155,3253
155,357
155,1294
155,3307
155,3629
1551,2819
155,199
155,1193
155,1196
155,2291
155,858
155,2605
156,930
156,1197
156,3244
156,914
156,1307
156,2067
156,1944
156,1247
156,265
156,920
156,17
156,899
156,916
156,928
156,912
156,2875
156,2749
156,1422
156,1092
156,1459
156,3251
156,1892
156,350
156,3386
156,1625
156,1711
156,1086
156,1617
156,86
156,3114
156,2763
156,3798
156,3176
156,2961
157,3334
157,930
157,3683
157,1267
157,1284
156,3185
157,922
157,1252
157,3435
157,913
156,2670
156,2013
156,2598
156,2490
156,3753
156,1959
156,3219
156,2805
157,524
156,2688
156,2716
156,2605
156,2599
156,3408
157,1249
157,1250
157,1282
157,2948
156,2881
2962,316
2962,674
2962,2311
2962,1391
2962,2528
2962,2495
2962,3033
2962,1909
2962,3269
2962,1375
156,2433
157,2959
156,3004
157,2255
157,485
157,2375
157,2473
157,784
157,2574
157,3395
157,237
157,2259
156,140
156,1593
156,2316
156,236
157,3394
156,3528
156,1353
156,7
156,2558
157,1588
157,3688
156,378
156,1597
156,46
156,2331
157,2374
4523,266
157,2796
156,1183
156,779
157,1513
4523,3513
156,105
156,2497
156,1409
156,736
157,3928
157,1135
157,1091
156,380
156,1043
156,3269
157,7
157,3618
157,3497
157,1701
156,1735
156,266
156,468
156,838
157,639
157,1057
157,1367
157,3812
156,2424
156,252
156,2006
156,1835
156,539
157,3525
157,3199
157,597
157,2416
157,1614
157,564
157,2418
156,1721
156,222
156,1680
156,1569
157,2262
157,2369
156,534
156,3155
156,58
156,339
156,1683
157,372
157,371
157,3450
157,2469
156,509
156,11
156,2671
156,597
157,1395
157,3157
157,224
157,1378
157,1194
157,368
156,2291
156,151
156,25
156,3044
157,539
157,3591
156,377
157,2424
156,1393
157,144
157,2371
156,1912
157,1958
157,2247
157,417
157,3507
157,2750
157,141
156,356
157,2295
157,1476
157,2150
156,3712
156,492
156,3614
157,3040
157,2245
157,3263
157,2110
157,2539
157,1711
157,2109
156,3809
156,2302
156,1042
157,1732
157,471
157,2145
157,11
157,52
157,514
157,1081
157,3422
157,2100
157,2302
156,440
157,3244
157,3200
157,352
156,3175
157,3358
156,3255
156,3108
156,1641
156,3874
156,1923
157,3253
157,3760
156,21
156,357
157,2065
157,2243
156,342
156,1500
157,2349
157,3255
157,2395
156,2359
156,588
157,1078
157,1883
156,1265
157,3210
157,2078
157,3873
157,3052
157,348
157,3308
156,2396
156,2997
157,1171
157,3448
157,3039
156,1
157,2915
157,3608
157,2918
157,3671
157,2791
157,1923
157,3361
2415,3578
156,2399
157,909
157,1663
157,2716
157,588
157,2080
157,3685
156,804
157,1273
157,3088
157,3035
157,1288
157,232
156,3513
157,1256
157,2000
157,3814
157,2977
157,955
156,490
156,3675
156,70
156,648
156,524
157,1278
157,3072
157,3543
157,3424
157,2352
156,144
157,3362
157,2248
157,1307
157,1079
156,1466
156,2791
157,1223
157,1265
157,2064
157,2300
157,3421
157,1238
157,1269
157,1
514,3911
514,3917
514,3918
514,3919
156,3481
156,951
157,1244
157,2396
157,1294
157,921
157,1304
157,1292
156,1250
157,1230
157,1235
157,3114
156,2858
157,3504
157,3037
157,2997
157,2973
157,1276
157,910
157,3030
157,1136
156,2724
156,586
156,3551
156,3271
156,1230
157,1148
157,2851
156,527
156,2266
156,3101
157,2373
157,673
157,208
157,552
157,2405
157,2735
157,1371
2962,2613
2962,1690
2962,2009
2962,2094
2962,2554
2962,2393
2962,2105
2962,2699
2962,2288
157,2088
157,3834
157,3672
2962,2346
2962,3926
2962,1205
2962,1129
2962,2454
2962,748
2962,3698
2962,780
157,2013
2962,3927
2962,1372
157,464
157,2
157,2135
2962,968
2962,329
2962,1376
2962,3770
2962,610
157,1587
2962,198
2962,3701
157,1375
157,2414
157,3412
157,674
157,2470
157,3036
157,2193
2962,1580
2962,2657
2962,3827
2962,2851
2962,2455
2962,3660
2962,1876
157,3494
157,1615
157,2406
157,2344
157,2115
157,3479
157,3104
157,1073
157,1275
157,1287
157,2871
157,1197
157,1303
157,2987
157,1291
157,940
157,1259
157,969
157,2905
157,3168
2962,1527
2962,2529
2962,2916
2962,480
2962,2407
2962,1921
157,1198
157,1254
157,1262
2962,3704
2962,1356
2962,1396
2962,1374
2962,2553
2962,2363
2962,2527
2962,2287
157,1617
157,164
157,2613
2962,2116
2962,2662
2962,1334
2962,3702
2962,1127
2962,3700
2962,1573
2962,2656
157,2533
157,2311
157,3032
2962,2117
2962,2600
157,3698
2962,1270
2962,3527
2962,1077
2962,1210
2962,1584
2962,3703
2962,1215
157,1391
157,2657
157,2011
157,2527
157,2105
157,3704
157,1376
157,2407
157,2640
157,1372
157,2021
157,198
157,1356
157,1129
157,610
157,2009
157,2985
157,1580
157,1396
157,3699
157,2968
157,968
157,3175
157,1374
157,2529
157,2455
157,1077
157,3700
157,1921
157,1097
157,1210
157,1301
157,1127
157,1965
157,3070
157,3702
157,3703
157,3471
157,1240
157,1200
157,1270
157,1206
157,924
157,541
157,750
157,260
157,1214
157,1196
5722,1198
5722,1293
5722,293
5722,3100
5722,1287
5722,1231
5722,3089
5722,900
5722,2202
5722,930
5722,3719
5722,759
5722,2550
157,1187
157,538
157,271
5722,2159
5722,1704
5722,965
5722,1956
5722,235
5722,2488
5722,2708
5722,1089
5722,3068
157,531
157,428
157,1721
5722,1358
157,3100
157,1653
157,1271
5722,1090
157,1840
5722,3703
5722,2969
5722,296
157,2268
157,281
5722,318
5722,994
5722,1084
157,194
157,590
157,161
157,1678
157,1535
157,1584
5722,1213
157,3723
157,515
157,1120
157,300
5722,1394
5722,1196
5722,2130
5722,3083
5722,919
157,16
157,1179
157,1747
157,3426
5722,306
157,2890
5722,2693
5722,1952
157,3108
157,1095
157,235
157,1094
157,151
5722,1502
5722,908
5722,1247
157,535
157,1834
157,1639
157,314
157,3105
157,1393
5722,3789
5722,924
5722,877
157,3246
5722,1207
157,1784
157,150
5722,162
5722,928
5722,903
5722,1225
157,36
157,1673
157,1245
5722,904
5722,608
5722,3683
157,529
157,800
5722,1219
5722,527
157,994
5722,1267
5722,1260
5722,308
5722,750
157,34
157,1704
157,265
5722,745
5722,2324
157,2289
157,2858
157,608
157,1213
157,318
5722,593
5722,1175
157,316
157,1876
157,736
157,1320
157,442
157,2393
157,3697
157,2881
157,95
157,2334
157,292
157,1385
157,3020
157,376
157,288
157,165
157,2763
157,507
157,3274
157,1608
157,1518
157,1552
157,1676
157,329
157,780
157,2628
157,494
157,1690
157,2023
157,349
157,1573
157,733
157,3418
157,2699
157,377
157,2058
157,480
157,2006
157,1610
157,1788
157,6
157,2427
157,474
157,1370
157,3256
157,21
157,2278
157,110
157,2028
157,2916
157,3267
157,457
157,2571
157,589
157,1233
157,648
157,3555
157,3751
725,2599
725,1084
725,296
725,969
725,3462
157,276
157,2863
157,380
157,356
157,858
725,1225
725,1299
725,1296
725,1089
725,1104
725,3067
5722,1237
5722,2019
5722,2203
5722,922
5722,2441
5722,923
5722,3134
725,1230
725,1203
725,3811
5722,297
5722,1998
5722,716
5722,3804
5722,2367
5722,1388
5722,2923
5722,1371
5722,2013
725,1953
725,899
5722,1380
5722,1327
5722,2177
5722,2014
5722,1194
5722,2789
5722,3729
5722,3015
5722,1007
5722,3638
5722,3812
2962,32
2962,924
2962,2010
2962,1175
2962,1653
2962,3576
725,3746
725,1196
725,615
725,912
725,1252
5722,3671
5722,3769
5722,3622
5722,3760
2962,1306
2962,2664
2962,3696
2962,3471
2962,1214
2962,1200
2962,1206
2962,680
5722,2137
2962,1253
2962,1196
2962,3932
2962,750
2962,1199
2962,2660
2962,3417
2962,2571
5722,3702
5722,3814
2962,2203
2962,164
2962,2987
2962,1783
2962,707
5722,1191
5722,1421
5722,1856
5722,3142
2962,1344
2962,2940
2962,3683
2962,3706
2962,3364
2962,1069
2962,1179
5722,3327
5722,1111
2962,3334
2962,913
2962,930
2962,2186
2962,2727
2962,942
2962,1260
2962,1252
2962,1248
2962,2066
5722,363
5722,549
5722,3677
5722,1649
5722,1289
5722,3859
5722,1189
5722,1050
5722,2859
725,608
5722,1361
5722,246
5722,3865
5722,2521
5722,2522
5722,2536
5722,3430
5722,2524
5722,3506
5722,2409
5722,3167
5722,3676
5722,3724
5722,3733
5722,3738
5722,3741
5722,3735
5722,3730
5722,3354
5722,3786
5722,1249
5722,3556
2962,3753
5722,3747
5722,3509
5722,3908
5722,3895
5722,3900
5722,3946
4465,265
4465,1185
5722,3893
5722,3911
4465,3418
4465,1719
5722,3910
5722,3897
5722,3949
5722,3903
5722,3553
5722,3286
5722,804
5722,2792
5722,2241
5722,3409
5722,3753
5722,144
5722,1286
5722,524
5722,480
5722,277
5722,3755
5722,661
5722,490
5722,3751
5722,1171
5722,3627
5722,2948
5722,1466
5722,551
5722,2966
5722,1250
5722,1248
5722,3626
5722,2160
4465,3089
4465,2360
5722,2964
1501,991
1501,2106
1501,1183
158,1204
158,1252
158,1812
158,1267
158,926
158,111
158,858
1501,161
1501,1960
1501,3035
1501,920
1501,527
299,556
1501,487
158,1262
1501,2055
158,923
158,1284
158,2019
158,2973
158,922
158,73
158,239
158,3435
1501,1266
158,3713
1501,2017
1501,3489
1501,653
158,943
158,912
158,1998
158,2717
158,376
3624,3578
3624,1976
3624,3354
3624,277
3624,3918
3624,3755
3624,2135
3624,1286
3624,648
3624,3481
3624,2791
3624,2948
1260,2763
1260,1092
1260,2118
1260,3102
1260,1129
1260,1841
1260,2764
1260,2058
1260,349
1260,3203
1260,933
1260,3101
1260,1834
1260,16
1260,373
1260,628
1260,161
1260,3505
1260,293
1260,3147
1260,474
1260,1674
1260,2542
1260,1249
1260,908
1260,1358
1260,589
1260,3551
1260,2762
1260,383
1260,1378
1260,3508
1260,368
1260,2922
1260,2401
1260,2921
1260,3074
1260,590
1260,3681
1260,1266
1260,1262
1260,144
1260,2791
1260,1171
1260,1405
1260,2138
1260,2137
1260,1907
1260,1223
2915,1676
2915,2028
2915,1242
453,3108
1599,211
187,1907
187,2546
187,2621
187,2046
187,783
187,551
187,3450
187,2490
187,2710
187,339
187,1777
187,766
187,663
187,2671
187,1841
187,3247
187,2025
187,2236
187,271
187,231
187,1425
187,3263
